row_id,filename,class,xmin,ymin,xmax,ymax,z_true,z_pred
14566,002701.txt,Car,504.36,168.54,543.91,202.3,37.0,38.224277
14567,002702.txt,Car,598.77,176.88,626.6,204.38,45.55,46.756565
14568,002702.txt,Car,382.41,185.88,427.88,212.31,41.93,46.291607
14569,002702.txt,Car,441.51,183.09,480.62,208.91,41.18,47.498848
14570,002702.txt,Car,500.03,181.29,521.54,197.67,65.09,72.38295
14571,002703.txt,Car,597.17,175.01,664.11,239.67,19.73,20.641249
14572,002703.txt,Tram,713.66,135.82,766.59,197.05,50.45,49.54124
14573,002703.txt,Pedestrian,390.0,178.17,402.01,212.27,34.37,38.54006
14574,002704.txt,Car,585.03,182.9,640.49,228.41,23.81,25.424114
14575,002704.txt,Car,0.0,151.55,301.45,374.0,6.84,5.986662
14576,002704.txt,Car,167.77,158.45,387.55,319.74,10.1,10.371454
14577,002704.txt,Car,330.59,183.49,473.92,251.96,17.68,18.38038
14578,002704.txt,Car,383.81,169.78,512.52,238.86,20.6,20.490664
14579,002704.txt,Car,433.04,183.48,536.71,223.81,27.53,28.76627
14580,002704.txt,Van,672.53,151.65,766.21,233.97,23.9,23.14849
14581,002704.txt,Car,588.21,178.73,622.44,209.98,37.22,39.956085
14582,002704.txt,Truck,0.0,113.2,50.62,248.66,13.53,14.4007015
14583,002704.txt,Van,333.92,159.59,414.15,219.85,28.05,34.073868
14584,002705.txt,Car,0.0,205.84,187.52,316.87,10.4,11.515636
14585,002705.txt,Car,0.0,181.94,258.18,286.02,12.85,12.371552
14586,002705.txt,Car,117.51,188.64,336.12,269.9,15.7,15.251047
14587,002705.txt,Car,233.23,182.92,392.19,246.52,20.32,19.664137
14588,002705.txt,Car,354.03,185.62,425.11,224.79,28.21,30.351776
14589,002705.txt,Car,374.45,183.46,469.09,220.57,31.03,31.438524
14590,002705.txt,Car,474.32,182.54,510.23,210.05,42.86,43.6179
14591,002706.txt,Car,742.15,173.04,794.9,217.53,27.98,29.002338
14592,002706.txt,Car,0.0,202.34,66.64,247.8,30.33,26.304409
14593,002706.txt,Car,792.41,174.83,820.09,194.68,52.17,57.351547
14594,002706.txt,Car,853.6,170.96,875.25,185.33,73.06,74.35395
14595,002707.txt,Pedestrian,673.16,146.36,695.66,202.95,22.39,22.819132
14596,002707.txt,Pedestrian,259.45,135.83,295.13,257.23,11.62,11.862615
14597,002707.txt,Pedestrian,785.74,146.22,881.66,369.0,5.51,6.0950046
14598,002707.txt,Pedestrian,882.23,134.06,974.51,369.0,5.72,5.703337
14599,002707.txt,Pedestrian,685.8,142.11,742.44,285.53,9.48,9.7772
14600,002707.txt,Pedestrian,639.8,141.84,703.84,279.59,9.9,10.19809
14601,002707.txt,Pedestrian,773.91,139.95,819.36,276.84,9.77,10.100967
14602,002707.txt,Pedestrian,812.29,145.41,895.42,275.54,9.78,10.666979
14603,002707.txt,Pedestrian,1033.22,174.43,1069.3,251.91,17.55,15.912553
14604,002707.txt,Pedestrian,487.91,142.29,532.14,278.58,9.87,10.208538
14605,002707.txt,Pedestrian,511.88,152.94,541.81,268.38,10.44,11.739685
14606,002707.txt,Pedestrian,546.8,138.24,586.2,265.71,10.76,11.198214
14607,002707.txt,Pedestrian,596.91,158.62,629.09,262.86,11.03,12.68818
14608,002707.txt,Pedestrian,596.94,141.59,635.38,252.78,11.75,12.635502
14609,002707.txt,Pedestrian,462.5,143.07,493.95,227.79,15.38,16.188667
14610,002707.txt,Pedestrian,538.93,146.77,574.99,224.56,15.71,16.689463
14611,002707.txt,Pedestrian,580.82,142.64,605.92,226.57,15.89,15.615822
14612,002707.txt,Pedestrian,625.49,141.47,652.94,221.36,16.03,16.367102
14613,002707.txt,Van,0.0,0.0,267.44,369.0,3.69,3.9023657
14614,002708.txt,Car,572.99,176.63,629.55,222.6,23.37,26.33889
14615,002708.txt,Car,0.0,181.95,308.85,367.73,7.7,6.4452233
14616,002708.txt,Car,290.6,180.39,448.85,254.8,15.45,17.548895
14617,002708.txt,Car,385.49,174.05,508.26,228.85,21.36,25.175232
14618,002708.txt,Car,474.66,171.84,554.41,205.14,37.52,36.98543
14619,002708.txt,Car,830.04,188.66,1241.0,374.0,7.33,5.1577835
14620,002708.txt,Car,681.95,174.96,748.13,220.07,24.76,26.416077
14621,002708.txt,Van,643.75,157.87,684.56,198.99,45.6,47.67011
14622,002708.txt,Car,249.54,176.72,351.36,225.71,21.48,26.519247
14623,002708.txt,Car,592.72,173.0,630.63,207.58,33.79,35.523815
14624,002708.txt,Car,0.0,181.65,37.66,237.3,16.12,19.337324
14625,002708.txt,Car,148.8,175.91,253.42,215.11,26.31,30.618046
14626,002709.txt,Car,0.0,59.71,413.85,373.0,4.51,6.355917
14627,002709.txt,Van,318.13,155.36,520.73,329.58,11.16,10.464409
14628,002709.txt,Pedestrian,754.52,176.59,784.68,229.93,23.85,24.162598
14629,002710.txt,Car,491.04,171.39,543.79,209.41,28.5,31.74089
14630,002710.txt,Car,187.8,186.32,427.43,336.27,8.92,9.626049
14631,002711.txt,Car,562.78,176.86,602.47,213.05,34.06,34.955173
14632,002711.txt,Car,178.71,195.78,405.7,332.41,9.47,9.928749
14633,002711.txt,Car,0.0,193.94,147.01,321.61,9.05,9.671578
14634,002711.txt,Car,0.0,191.22,35.41,261.22,13.29,14.5882
14635,002711.txt,Car,119.73,186.86,282.48,264.26,15.69,17.094097
14636,002711.txt,Van,301.28,145.56,417.49,235.42,24.02,24.445066
14637,002711.txt,Car,118.36,185.78,247.55,239.51,21.87,23.03778
14638,002711.txt,Car,377.88,181.84,437.62,218.31,31.59,33.51608
14639,002711.txt,Misc,494.82,164.31,540.53,209.59,41.06,41.451977
14640,002711.txt,Misc,441.71,146.56,523.77,227.89,26.31,28.544037
14641,002711.txt,Truck,521.92,147.36,555.83,197.22,66.89,68.58543
14642,002711.txt,Car,263.11,180.31,334.8,218.74,30.01,32.182545
14643,002712.txt,Car,827.6,170.16,1241.0,374.0,4.16,5.214765
14644,002712.txt,Car,735.4,178.83,917.4,292.0,10.95,11.545193
14645,002712.txt,Car,698.0,177.73,780.48,244.14,17.06,19.285818
14646,002712.txt,Car,360.46,192.18,448.9,250.86,21.48,21.14161
14647,002712.txt,Car,490.26,188.07,523.21,213.03,44.28,46.89732
14648,002712.txt,Car,638.21,179.02,668.34,203.09,47.77,47.50572
14649,002712.txt,Car,503.61,188.22,533.73,209.63,49.86,54.191006
14650,002713.txt,Car,592.74,173.21,624.03,204.13,40.7,42.643738
14651,002713.txt,Pedestrian,186.96,186.44,203.96,232.2,25.99,25.521427
14652,002713.txt,Cyclist,224.03,182.58,272.69,229.38,29.51,29.268879
14653,002714.txt,Car,105.37,175.93,188.0,209.75,33.3,35.339832
14654,002714.txt,Car,337.77,171.1,372.54,187.61,64.84,66.26967
14655,002714.txt,Car,272.64,157.85,315.72,186.17,66.07,66.3448
14656,002714.txt,Car,571.05,169.94,615.51,214.23,28.95,30.645683
14657,002715.txt,Pedestrian,739.53,173.78,750.19,212.04,33.35,33.767628
14658,002715.txt,Car,0.0,189.3,113.74,266.56,16.98,16.227526
14659,002715.txt,Car,316.83,181.03,378.52,211.91,39.33,38.00492
14660,002716.txt,Pedestrian,985.67,142.42,1054.21,292.54,9.98,9.23618
14661,002716.txt,Car,915.74,189.09,1241.0,374.0,5.39,4.468305
14662,002716.txt,Car,791.01,185.65,1002.68,307.82,10.84,10.251569
14663,002716.txt,Car,290.16,182.98,473.02,299.37,11.65,12.010925
14664,002716.txt,Car,420.84,186.31,519.35,258.08,17.09,17.714184
14665,002716.txt,Car,730.51,181.46,839.46,253.77,17.66,17.04904
14666,002716.txt,Car,484.98,177.32,552.29,233.51,24.66,23.866898
14667,002716.txt,Car,548.59,178.83,607.72,218.89,31.39,29.831936
14668,002716.txt,Car,716.62,178.36,770.49,228.75,25.13,25.868973
14669,002716.txt,Car,651.25,178.89,706.6,207.29,41.72,41.52804
14670,002716.txt,Truck,789.51,146.98,837.52,184.13,74.25,74.286964
14671,002717.txt,Truck,0.0,73.31,200.23,301.4,13.23,14.275763
14672,002717.txt,Van,463.96,172.08,495.52,205.23,62.46,62.380245
14673,002717.txt,Car,549.93,182.06,567.24,195.59,70.03,73.66128
14674,002718.txt,Pedestrian,201.09,157.4,263.52,299.82,9.06,9.504074
14675,002719.txt,Car,145.54,190.51,439.18,369.06,7.58,8.233067
14676,002719.txt,Car,481.03,171.42,575.21,257.15,15.13,17.095203
14677,002719.txt,Car,599.59,170.97,643.75,215.25,25.32,29.946484
14678,002719.txt,Car,52.49,186.35,310.51,294.66,12.21,11.946415
14679,002719.txt,Car,570.9,171.45,612.22,205.85,33.7,35.97359
14680,002720.txt,Truck,595.18,162.77,643.39,205.81,54.42,56.62314
14681,002720.txt,Car,372.79,185.65,423.56,216.23,46.93,41.270763
14682,002721.txt,Car,127.84,187.91,343.09,305.17,10.86,11.992439
14683,002721.txt,Car,811.13,184.7,1241.0,374.0,6.42,5.3253856
14684,002721.txt,Car,279.8,183.87,418.75,264.4,15.54,16.103458
14685,002721.txt,Car,744.12,179.27,912.45,287.41,11.86,12.08139
14686,002721.txt,Car,475.99,177.09,531.45,200.72,45.14,51.659126
14687,002721.txt,Pedestrian,670.68,170.25,686.68,201.99,38.89,41.138927
14688,002721.txt,Truck,635.05,151.25,711.28,190.54,68.32,69.86569
14689,002722.txt,Truck,589.41,156.29,632.33,197.23,56.95,57.405636
14690,002722.txt,Car,267.72,185.75,350.6,221.48,33.64,32.968937
14691,002722.txt,Car,445.96,179.19,477.77,199.7,67.78,63.497314
14692,002723.txt,Car,745.9,184.79,765.16,200.21,73.83,77.11218
14693,002723.txt,Pedestrian,474.11,179.45,486.44,210.7,38.09,43.284817
14694,002723.txt,Car,655.03,180.13,688.7,206.76,48.51,43.50756
14695,002724.txt,Car,861.46,169.33,992.56,216.73,22.29,24.789364
14696,002724.txt,Truck,714.64,104.19,937.06,195.41,35.39,37.897587
14697,002724.txt,Car,1174.49,158.61,1241.0,239.09,13.74,15.677868
14698,002724.txt,Car,1006.9,160.08,1195.95,214.66,22.4,22.218449
14699,002724.txt,Car,234.65,190.75,308.94,229.44,30.86,33.482883
14700,002724.txt,Van,68.31,185.8,261.43,256.1,21.48,20.76508
14701,002725.txt,Pedestrian,600.26,176.63,615.47,232.09,23.06,23.348305
14702,002725.txt,Pedestrian,619.02,171.17,645.2,229.66,22.85,22.665724
14703,002725.txt,Pedestrian,132.45,174.09,247.06,373.0,6.11,6.4292493
14704,002725.txt,Pedestrian,238.21,186.01,284.19,288.57,12.88,12.342827
14705,002725.txt,Car,0.0,153.85,174.84,373.0,0.58,5.500195
14706,002725.txt,Pedestrian,258.69,181.86,301.33,302.39,11.46,10.562393
14707,002725.txt,Pedestrian,778.12,154.19,838.3,300.51,9.28,9.116041
14708,002725.txt,Pedestrian,1027.51,133.56,1151.13,339.69,6.88,6.895265
14709,002725.txt,Pedestrian,346.68,185.06,372.47,252.27,19.17,19.106768
14710,002725.txt,Pedestrian,512.75,177.69,529.38,233.3,23.79,23.304356
14711,002725.txt,Car,355.4,166.02,477.07,261.08,18.43,16.264015
14712,002725.txt,Van,436.02,169.88,506.18,236.58,25.2,25.028175
14713,002726.txt,Van,638.66,91.05,825.18,228.11,17.16,21.784222
14714,002726.txt,Car,390.68,157.25,470.6,220.72,19.45,24.216915
14715,002726.txt,Car,441.68,158.58,493.43,195.06,28.67,34.9888
14716,002726.txt,Car,507.53,152.32,538.72,170.36,64.9,65.73932
14717,002726.txt,Truck,921.11,41.09,1241.0,245.76,13.38,18.978558
14718,002727.txt,Cyclist,867.57,183.94,923.79,281.06,11.37,11.697634
14719,002727.txt,Car,315.46,187.8,491.49,316.26,10.16,11.063103
14720,002727.txt,Car,714.11,175.14,902.41,313.64,10.41,10.1338005
14721,002727.txt,Car,686.38,182.92,791.18,258.62,15.0,16.538034
14722,002727.txt,Van,664.99,169.43,749.54,239.38,20.22,21.37997
14723,002727.txt,Car,526.56,175.33,568.41,210.22,34.63,35.826756
14724,002727.txt,Van,647.68,165.44,695.61,210.43,34.74,36.55389
14725,002728.txt,Car,155.52,196.23,483.36,374.0,6.96,7.932021
14726,002728.txt,Car,538.66,179.92,605.15,227.05,23.98,24.624004
14727,002728.txt,Pedestrian,880.88,164.48,897.91,210.8,27.49,28.97588
14728,002729.txt,Car,863.21,198.84,1241.0,374.0,3.15,4.6604953
14729,002729.txt,Car,0.0,204.73,282.94,374.0,3.79,5.5154757
14730,002729.txt,Car,727.72,186.09,949.14,328.03,9.06,9.307419
14731,002729.txt,Car,684.69,176.59,811.91,264.29,13.71,15.041029
14732,002729.txt,Car,634.27,164.74,756.83,213.74,24.99,25.973204
14733,002730.txt,Car,663.13,180.63,708.76,214.58,32.61,34.077168
14734,002730.txt,Van,405.79,163.98,536.12,215.94,29.32,32.46162
14735,002730.txt,Car,397.25,178.46,526.28,219.63,26.95,27.665955
14736,002730.txt,Car,332.99,180.82,493.82,232.21,22.53,22.980923
14737,002730.txt,Car,310.14,179.92,487.51,240.31,19.48,20.036116
14738,002730.txt,Car,282.07,182.4,468.85,249.72,17.1,18.360813
14739,002730.txt,Car,216.05,180.46,426.17,262.42,14.66,15.611771
14740,002730.txt,Car,0.0,184.39,270.58,313.75,9.45,10.182016
14741,002730.txt,Car,0.0,197.92,216.48,366.49,7.06,6.99379
14742,002730.txt,Truck,643.21,163.36,688.15,201.7,48.88,51.482456
14743,002731.txt,Car,592.34,175.02,645.1,217.9,24.95,28.531256
14744,002731.txt,Car,92.15,188.73,299.39,314.26,10.06,11.873861
14745,002731.txt,Car,198.13,175.6,389.56,275.69,13.02,13.873715
14746,002731.txt,Car,334.33,180.23,458.94,233.07,20.87,23.914577
14747,002731.txt,Car,493.59,184.37,565.67,236.46,20.31,23.042015
14748,002731.txt,Car,522.44,176.92,580.33,221.32,25.38,26.70339
14749,002731.txt,Car,424.46,169.0,520.44,207.87,31.14,34.022156
14750,002731.txt,Car,724.96,183.43,882.24,288.32,11.49,12.318661
14751,002731.txt,Truck,676.87,95.2,808.57,233.37,21.86,24.023443
14752,002731.txt,Pedestrian,821.51,161.71,850.51,244.15,16.03,15.911467
14753,002731.txt,Car,651.34,172.22,690.12,203.95,35.17,38.384945
14754,002731.txt,Truck,627.49,142.04,666.46,191.83,54.08,56.049015
14755,002731.txt,Car,591.05,174.16,625.92,205.98,36.58,38.85072
14756,002731.txt,Car,175.42,176.75,268.66,217.48,27.59,27.63837
14757,002732.txt,Car,79.32,199.43,182.17,240.6,29.23,30.640942
14758,002732.txt,Car,2.68,198.18,119.27,242.24,29.0,28.359394
14759,002733.txt,Truck,516.29,134.11,583.11,214.81,37.09,38.761322
14760,002733.txt,Car,0.0,189.22,72.94,227.1,32.59,30.486565
14761,002733.txt,Car,62.23,191.59,130.56,221.69,37.57,38.420925
14762,002733.txt,Car,125.46,187.35,195.2,216.46,43.62,44.071476
14763,002733.txt,Car,183.23,187.87,233.32,210.77,50.35,52.864494
14764,002734.txt,Car,561.61,177.5,609.66,216.61,27.23,30.514599
14765,002734.txt,Car,0.0,190.25,222.22,332.65,8.96,9.308192
14766,002734.txt,Car,265.91,197.84,495.08,350.15,8.42,9.145758
14767,002734.txt,Car,411.08,183.29,536.14,274.68,13.42,14.386644
14768,002734.txt,Car,291.6,176.47,441.15,242.05,19.27,20.385248
14769,002734.txt,Misc,515.12,182.72,536.45,209.55,34.0,41.068752
14770,002734.txt,Car,387.13,175.59,488.5,211.23,29.98,34.463463
14771,002734.txt,Van,485.02,168.63,543.52,196.43,50.61,50.563797
14772,002734.txt,Truck,708.56,0.0,1140.02,358.43,10.22,10.475839
14773,002734.txt,Pedestrian,1196.25,157.54,1241.0,374.0,4.34,4.1786776
14774,002734.txt,Car,649.31,179.5,711.23,228.44,23.46,25.570839
14775,002734.txt,Car,632.0,178.86,674.57,211.9,32.76,35.808758
14776,002734.txt,Truck,611.5,136.97,664.93,202.06,42.29,44.05454
14777,002734.txt,Car,175.98,178.0,270.45,216.5,29.2,29.310524
14778,002734.txt,Car,561.23,174.52,594.63,204.99,38.12,41.559063
14779,002735.txt,Pedestrian,733.41,150.98,815.74,321.61,7.66,8.154435
14780,002736.txt,Car,537.57,174.62,555.71,191.95,71.2,74.14562
14781,002737.txt,Car,773.5,202.29,1141.75,374.0,7.19,7.504062
14782,002737.txt,Car,653.27,176.91,717.34,229.21,26.71,24.37324
14783,002737.txt,Car,317.56,183.93,457.23,238.58,21.32,22.399605
14784,002737.txt,Car,338.04,180.37,489.05,230.1,23.65,24.007998
14785,002737.txt,Car,416.46,172.96,522.91,217.36,33.23,29.93333
14786,002737.txt,Car,644.9,183.45,682.79,215.2,37.59,37.485622
14787,002737.txt,Pedestrian,209.34,169.08,227.68,229.35,21.93,22.451508
14788,002737.txt,Misc,331.09,205.26,430.69,262.68,14.98,14.916468
14789,002737.txt,Misc,312.41,198.53,379.93,275.75,12.4,14.299416
14790,002737.txt,Misc,359.63,193.87,446.18,249.36,16.05,17.195578
14791,002737.txt,Misc,385.85,195.56,457.91,245.81,17.86,17.954561
14792,002737.txt,Misc,728.98,200.42,862.87,285.77,11.59,11.050537
14793,002738.txt,Car,231.62,172.73,288.43,199.86,43.53,44.49653
14794,002738.txt,Car,283.7,170.89,330.42,195.83,51.3,50.35986
14795,002738.txt,Car,325.88,172.23,359.43,192.19,58.39,60.093716
14796,002738.txt,Car,584.91,171.04,640.0,225.97,23.79,24.424507
14797,002738.txt,Cyclist,733.75,175.94,743.97,198.16,54.3,57.758007
14798,002739.txt,Pedestrian,544.03,156.07,593.27,277.68,10.74,11.256687
14799,002740.txt,Car,576.08,169.79,602.2,190.47,46.22,55.97298
14800,002740.txt,Car,545.37,168.49,568.76,187.09,55.74,61.124096
14801,002741.txt,Car,112.12,187.04,463.44,374.0,8.11,7.6994977
14802,002741.txt,Car,456.44,187.69,546.71,257.75,18.98,18.193275
14803,002741.txt,Car,564.04,186.37,592.97,209.52,47.93,49.442986
14804,002742.txt,Pedestrian,660.45,145.86,680.34,203.19,22.08,22.940292
14805,002742.txt,Pedestrian,278.08,138.75,316.92,260.02,11.61,11.854979
14806,002742.txt,Pedestrian,1001.11,183.47,1212.55,369.0,3.51,2.909021
14807,002742.txt,Pedestrian,1062.39,174.69,1223.0,369.0,3.76,4.9426355
14808,002742.txt,Pedestrian,585.25,148.92,608.86,211.43,19.03,19.097958
14809,002742.txt,Pedestrian,657.5,141.35,703.83,279.21,10.06,10.169542
14810,002742.txt,Pedestrian,640.49,137.4,700.76,257.26,11.22,11.619713
14811,002742.txt,Pedestrian,594.61,142.71,640.09,278.89,10.02,10.259206
14812,002742.txt,Pedestrian,585.91,139.25,632.67,280.05,9.59,10.023125
14813,002742.txt,Pedestrian,525.74,141.69,556.9,213.17,18.11,18.924553
14814,002742.txt,Pedestrian,550.75,138.24,577.03,213.26,18.3,18.199947
14815,002742.txt,Pedestrian,517.58,142.76,542.43,210.11,19.58,19.924706
14816,002742.txt,Pedestrian,488.18,143.86,513.32,215.23,18.48,18.20705
14817,002742.txt,Pedestrian,404.52,142.75,430.15,213.97,18.43,18.72955
14818,002742.txt,Pedestrian,438.03,148.8,459.68,211.36,18.83,20.998943
14819,002742.txt,Pedestrian,466.77,140.37,489.85,211.02,19.02,18.294678
14820,002742.txt,Van,0.0,0.0,267.77,369.0,3.69,3.9007564
14821,002743.txt,Car,0.0,236.0,337.9,374.0,5.09,3.9296408
14822,002743.txt,Car,799.39,188.71,1241.0,374.0,5.39,5.431901
14823,002743.txt,Car,895.54,164.07,1174.14,246.73,14.26,14.461773
14824,002743.txt,Car,408.29,180.79,504.05,246.01,18.29,19.445724
14825,002743.txt,Car,687.21,179.36,774.1,244.5,17.97,19.23312
14826,002743.txt,Van,447.5,159.33,524.23,229.1,23.6,25.108871
14827,002743.txt,Car,663.51,177.48,737.08,228.56,22.79,23.547827
14828,002743.txt,Van,259.6,150.86,431.01,213.75,31.84,34.622456
14829,002743.txt,Van,602.81,165.24,628.15,193.03,54.05,58.77973
14830,002743.txt,Van,739.24,148.07,846.57,189.6,48.52,51.431744
14831,002744.txt,Car,550.42,175.21,572.79,195.64,60.91,64.463806
14832,002744.txt,Truck,582.4,161.71,611.84,191.13,76.8,76.4908
14833,002744.txt,Car,15.88,199.6,109.4,230.82,38.39,39.37125
14834,002744.txt,Car,269.78,188.02,323.5,215.64,40.7,43.08281
14835,002744.txt,Car,122.0,192.57,201.92,226.21,39.88,37.35776
14836,002745.txt,Cyclist,228.67,174.77,361.13,356.39,8.41,7.2396603
14837,002745.txt,Cyclist,313.98,180.92,417.67,342.36,8.8,8.124181
14838,002745.txt,Car,320.06,193.18,445.39,263.58,18.52,17.29781
14839,002745.txt,Cyclist,479.39,180.51,511.99,240.56,22.4,21.87502
14840,002745.txt,Car,477.86,187.7,531.18,218.29,37.23,37.811382
14841,002745.txt,Car,639.49,181.87,675.55,211.67,39.25,39.992123
14842,002746.txt,Car,712.67,182.6,893.86,299.49,11.19,11.317516
14843,002746.txt,Car,369.64,194.56,475.81,263.0,17.36,18.03241
14844,002746.txt,Car,660.57,182.66,730.18,237.5,21.42,22.691513
14845,002746.txt,Car,446.1,183.41,515.18,234.7,26.72,24.064695
14846,002746.txt,Car,497.0,185.29,534.08,216.31,40.61,39.469597
14847,002746.txt,Cyclist,569.99,179.19,577.91,198.54,70.28,70.13726
14848,002746.txt,Cyclist,578.36,179.23,585.95,197.53,70.41,71.68871
14849,002746.txt,Car,638.09,179.32,678.4,212.49,37.2,35.937847
14850,002747.txt,Car,949.16,193.82,1241.0,374.0,4.18,3.6029115
14851,002747.txt,Car,291.29,188.62,452.93,286.15,13.97,13.21247
14852,002747.txt,Car,395.98,185.24,496.47,254.88,19.2,18.28255
14853,002747.txt,Car,699.37,175.42,749.34,217.9,32.94,29.848171
14854,002747.txt,Car,452.65,190.39,524.36,237.69,24.04,25.063652
14855,002747.txt,Car,486.44,186.49,544.39,227.22,28.78,28.866957
14856,002747.txt,Car,0.0,194.94,135.18,258.56,18.7,20.90173
14857,002748.txt,Car,701.45,175.84,829.71,265.76,14.62,14.683098
14858,002748.txt,Car,1134.65,149.67,1241.0,305.78,7.31,8.276825
14859,002748.txt,Car,1000.63,116.24,1241.0,261.31,10.5,11.485538
14860,002748.txt,Misc,258.27,218.84,370.07,273.93,14.93,17.358814
14861,002748.txt,Car,323.1,182.88,433.33,252.86,19.04,18.699142
14862,002748.txt,Car,0.0,207.36,223.73,374.0,8.02,6.4019666
14863,002748.txt,Car,866.66,147.46,1092.32,223.94,16.64,17.5046
14864,002748.txt,Car,439.57,180.96,497.71,220.37,30.33,31.27489
14865,002748.txt,Car,928.93,154.01,1019.46,178.86,47.02,46.42222
14866,002749.txt,Car,583.88,176.11,610.38,202.31,47.74,49.081844
14867,002749.txt,Tram,140.19,138.96,391.76,222.18,48.93,42.34593
14868,002749.txt,Cyclist,667.57,166.71,682.45,210.4,31.48,31.473833
14869,002750.txt,Car,802.5,178.94,928.66,246.61,18.13,18.221207
14870,002750.txt,Car,1109.25,174.78,1157.64,203.81,38.4,42.32718
14871,002750.txt,Car,884.31,181.36,985.4,233.28,22.36,23.233871
14872,002750.txt,Car,968.03,179.76,1032.64,217.66,28.19,31.564484
14873,002750.txt,Van,1067.08,156.07,1114.13,199.48,44.82,43.719616
14874,002750.txt,Car,1044.25,176.96,1086.28,205.39,38.49,42.127045
14875,002751.txt,Car,565.25,193.54,600.37,226.43,35.22,37.997223
14876,002751.txt,Car,993.86,175.85,1241.0,374.0,4.9,3.6752262
14877,002751.txt,Car,892.9,184.25,1241.0,347.35,7.41,6.4306655
14878,002751.txt,Car,751.82,186.07,991.3,264.82,15.06,14.886221
14879,002751.txt,Car,839.46,179.43,1178.51,304.14,9.93,10.41186
14880,002752.txt,Car,572.58,176.36,621.81,221.24,27.82,28.08627
14881,002752.txt,Van,0.0,42.76,233.71,375.0,3.65,4.281235
14882,002752.txt,Car,187.32,186.77,321.84,256.06,17.51,18.621315
14883,002752.txt,Car,357.27,171.2,473.92,251.41,18.24,17.70974
14884,002752.txt,Car,359.61,181.33,429.93,220.58,29.16,30.60217
14885,002752.txt,Car,461.0,181.61,514.39,218.1,30.9,32.8941
14886,002752.txt,Van,498.67,160.62,543.78,206.77,42.58,45.51449
14887,002752.txt,Car,528.93,177.09,555.37,199.89,53.79,54.975933
14888,002752.txt,Car,270.97,181.38,345.48,220.24,31.59,31.853395
14889,002752.txt,Misc,0.0,132.85,196.85,318.55,10.07,11.510005
14890,002753.txt,Car,0.0,199.94,309.41,374.0,7.52,5.340819
