filename,class,xmin,ymin,xmax,ymax,z_true
004108.txt,Car,282.82,187.6,377.62,237.26,23.88
004108.txt,Car,436.93,182.12,475.53,206.9,44.83
004109.txt,Car,533.16,159.06,578.8,206.92,30.68
004109.txt,Pedestrian,360.72,161.03,400.39,265.8,12.67
004109.txt,Pedestrian,332.05,163.07,378.05,269.45,12.23
004109.txt,Pedestrian,361.0,168.23,388.0,218.01,24.11
004110.txt,Car,18.47,196.21,100.12,248.87,23.23
004110.txt,Car,60.49,196.51,175.09,264.92,19.03
004111.txt,Car,481.27,182.06,580.18,252.1,16.84
004111.txt,Pedestrian,917.29,161.93,936.2,215.37,23.87
004112.txt,Car,247.21,179.23,303.27,205.84,43.89
004112.txt,Car,181.33,184.72,257.82,220.26,31.37
004113.txt,Car,582.62,174.71,601.29,189.5,63.94
004113.txt,Car,0.0,194.68,112.86,345.95,7.06
004113.txt,Car,560.01,174.39,576.41,187.71,77.11
004114.txt,Car,539.16,192.73,680.9,285.54,14.44
004114.txt,Car,295.9,197.24,662.68,374.0,7.81
004114.txt,Car,632.83,192.0,732.81,253.99,19.75
004114.txt,Car,707.66,191.01,764.99,232.53,26.78
004114.txt,Cyclist,950.2,174.8,969.13,216.44,30.36
004114.txt,Cyclist,931.57,173.76,946.16,208.93,38.19
004114.txt,Van,782.56,167.72,817.99,208.31,47.84
004114.txt,Car,766.89,186.81,800.33,214.89,39.59
004115.txt,Car,525.89,180.89,565.23,205.23,43.27
004115.txt,Car,423.45,183.82,505.3,211.45,43.03
004116.txt,Pedestrian,541.79,145.94,615.18,369.0,5.02
004117.txt,Car,552.59,170.95,713.11,325.61,9.36
004117.txt,Cyclist,303.85,175.95,325.36,206.22,43.42
004117.txt,Car,380.06,181.52,432.2,209.49,40.85
004118.txt,Car,773.66,181.51,1239.21,374.0,6.03
004118.txt,Car,355.08,181.89,498.47,283.11,13.39
004118.txt,Car,699.92,179.05,823.21,266.55,14.29
004118.txt,Car,451.43,182.48,522.86,232.34,23.32
004118.txt,Car,664.03,178.22,728.48,229.86,22.29
004118.txt,Car,641.06,176.04,683.84,210.5,33.21
004118.txt,Car,455.8,173.57,526.76,207.44,40.0
004118.txt,Misc,631.24,148.55,677.04,204.14,40.36
004119.txt,Car,437.02,181.19,488.65,227.25,24.3
004119.txt,Pedestrian,699.68,166.86,718.01,216.06,25.29
004119.txt,Car,514.02,175.23,585.97,200.18,44.98
004119.txt,Car,338.46,180.92,425.77,214.06,33.16
004119.txt,Car,0.0,180.16,122.37,245.37,19.81
004119.txt,Car,626.0,172.68,701.8,195.95,48.54
004119.txt,Truck,431.89,153.41,528.0,201.65,55.83
004120.txt,Car,0.0,190.63,325.38,374.0,7.15
004120.txt,Car,240.18,183.0,432.76,297.76,12.36
004120.txt,Car,711.19,171.03,778.18,225.7,26.15
004120.txt,Car,371.29,190.16,482.45,258.47,17.19
004120.txt,Car,434.09,183.67,516.73,237.89,21.9
004120.txt,Car,566.08,177.28,599.18,200.1,48.71
004120.txt,Car,616.2,175.2,635.18,189.57,75.37
004121.txt,Car,544.89,174.89,567.45,195.23,61.14
004121.txt,Truck,577.75,161.88,608.15,191.28,76.83
004121.txt,Car,200.69,191.14,270.26,224.78,34.08
004121.txt,Car,0.0,197.66,104.17,239.91,32.59
004122.txt,Car,689.71,191.12,879.17,318.18,10.74
004122.txt,Car,576.03,192.17,641.79,236.56,25.49
004122.txt,Car,521.45,186.04,590.62,216.04,40.4
004122.txt,Cyclist,287.76,187.69,380.0,335.32,8.92
004122.txt,Car,635.91,184.94,709.21,217.66,37.26
004122.txt,Car,691.04,185.85,756.58,215.26,40.1
004122.txt,Car,751.37,185.94,800.27,210.45,43.3
004122.txt,Car,785.84,179.49,847.94,207.6,46.68
004123.txt,Car,528.03,170.23,576.17,207.08,30.95
004123.txt,Car,556.9,170.93,588.31,196.48,41.66
004123.txt,Car,610.08,166.11,640.52,193.38,42.79
004123.txt,Car,431.23,173.19,496.17,215.3,26.75
004123.txt,Car,582.54,164.78,606.25,186.87,53.17
004124.txt,Car,584.52,176.12,611.57,202.86,46.8
004124.txt,Van,318.02,173.52,398.43,225.08,28.87
004124.txt,Car,533.53,177.21,566.09,207.4,41.22
004124.txt,Car,452.12,182.99,481.81,203.78,54.94
004125.txt,Pedestrian,657.96,161.62,724.06,327.11,7.48
004126.txt,Car,593.91,174.07,617.99,197.25,53.83
004126.txt,Truck,624.43,160.51,656.19,190.36,75.81
004126.txt,Car,169.84,193.96,252.59,228.16,32.61
004126.txt,Misc,390.8,169.61,423.92,200.37,66.41
004127.txt,Car,589.25,183.64,643.01,227.82,24.52
004127.txt,Car,0.0,187.48,242.01,374.0,5.83
004127.txt,Car,272.3,182.01,459.8,267.87,13.51
004127.txt,Car,340.64,178.86,483.88,250.34,16.5
004127.txt,Car,408.47,181.2,513.77,227.14,24.12
004127.txt,Van,435.62,152.12,554.35,217.58,26.61
004127.txt,Pedestrian,771.42,178.43,803.42,259.21,14.99
004127.txt,Car,989.77,175.9,1241.0,280.9,13.03
004127.txt,Van,638.05,168.69,667.3,198.02,61.9
004127.txt,Car,595.89,179.34,629.76,210.24,37.6
004127.txt,Van,477.36,172.56,564.77,210.22,37.29
004127.txt,Van,1210.59,134.22,1241.0,264.68,13.36
004127.txt,Car,99.45,172.44,231.71,226.47,23.5
004127.txt,Car,211.72,181.41,292.28,214.99,29.13
004127.txt,Pedestrian,271.95,171.06,286.28,211.76,32.36
004127.txt,Truck,371.71,158.43,436.55,203.85,51.47
004128.txt,Car,19.59,202.37,392.25,374.0,8.51
004128.txt,Car,784.75,177.38,992.49,308.55,10.45
004128.txt,Car,761.06,172.9,834.42,234.77,20.48
004128.txt,Car,639.81,169.96,682.08,197.24,48.92
004128.txt,Car,671.96,173.71,704.49,193.53,56.33
004129.txt,Truck,635.67,151.34,691.45,211.57,40.68
004129.txt,Car,0.0,202.31,30.73,272.13,14.28
004129.txt,Car,302.33,188.8,369.69,222.52,37.24
004130.txt,Van,0.0,158.49,381.1,374.0,6.85
004130.txt,Car,471.54,182.9,544.13,233.55,23.41
004131.txt,Car,586.26,179.76,612.34,205.55,48.48
004131.txt,Car,421.74,182.07,466.98,213.85,40.52
004131.txt,Van,401.06,176.16,441.12,209.01,49.53
004131.txt,Van,489.61,173.89,513.69,198.09,73.03
004132.txt,Misc,252.16,184.59,276.7,209.53,51.34
004132.txt,Car,374.09,179.88,437.4,202.68,53.76
004132.txt,Car,502.76,172.33,551.24,193.95,61.75
004132.txt,Car,455.13,178.63,504.24,196.83,66.16
004133.txt,Car,330.6,188.19,487.34,291.41,12.29
004133.txt,Car,462.9,180.5,538.78,238.17,21.0
004134.txt,Car,675.75,182.92,706.62,202.6,56.8
004134.txt,Van,464.42,173.39,494.0,200.79,69.25
004135.txt,Car,686.51,181.6,717.1,206.96,46.42
004135.txt,Car,182.71,193.4,367.25,287.68,14.4
004135.txt,Car,320.0,176.11,445.98,258.25,19.08
004135.txt,Car,713.24,180.33,786.08,235.57,22.8
004135.txt,Car,659.18,181.59,689.9,201.74,57.42
004135.txt,Car,719.93,167.51,763.52,225.66,27.5
004136.txt,Pedestrian,451.79,160.25,525.61,360.93,6.53
004137.txt,Car,0.0,202.62,271.72,374.0,6.52
004137.txt,Car,1234.03,219.83,1241.0,374.0,1.55
004137.txt,Car,185.04,192.74,405.14,302.61,11.85
004137.txt,Car,826.0,187.37,1241.0,374.0,6.74
004137.txt,Car,459.41,179.65,517.33,220.36,27.64
004137.txt,Car,752.53,182.56,925.06,293.36,11.75
004137.txt,Car,721.83,179.3,821.13,250.23,17.27
004137.txt,Car,697.7,179.23,773.23,231.19,22.85
004137.txt,Car,484.51,178.33,536.43,214.03,32.34
004137.txt,Car,692.87,177.46,747.31,218.4,28.36
004138.txt,Car,571.63,178.85,605.05,209.31,40.09
004138.txt,Car,0.0,204.08,51.42,331.96,6.83
004138.txt,Car,0.0,211.95,329.91,375.0,4.38
004138.txt,Car,128.84,188.72,309.29,272.37,14.91
004138.txt,Car,272.88,188.25,366.64,238.06,22.17
004138.txt,Car,371.57,188.17,473.24,246.61,19.99
004138.txt,Van,470.26,153.23,530.57,217.65,33.8
004138.txt,Car,512.1,183.27,542.78,207.59,44.68
004138.txt,Car,33.58,181.2,203.4,250.66,19.15
004138.txt,Car,281.66,181.5,360.49,223.6,29.33
004139.txt,Pedestrian,289.06,157.61,310.06,214.16,23.3
004139.txt,Pedestrian,395.34,162.04,411.34,201.02,32.7
004139.txt,Pedestrian,58.05,147.38,104.05,249.15,13.3
004139.txt,Pedestrian,289.57,154.76,304.57,194.89,34.54
004139.txt,Car,562.37,170.2,586.31,188.49,58.46
004139.txt,Car,960.72,180.9,1068.97,229.09,23.97
004139.txt,Car,1034.03,183.19,1154.96,229.32,23.86
004139.txt,Car,1097.43,183.53,1223.0,230.25,24.49
004139.txt,Pedestrian,21.74,151.98,59.49,246.02,13.33
004139.txt,Pedestrian,321.56,154.4,335.56,197.22,33.73
004139.txt,Pedestrian,305.07,158.86,316.4,196.56,33.56
004139.txt,Pedestrian,128.2,154.74,162.87,242.7,14.46
004139.txt,Pedestrian,77.06,149.04,107.73,238.67,15.31
004139.txt,Pedestrian,698.95,162.44,773.95,310.71,8.4
004139.txt,Pedestrian,882.53,146.86,961.53,297.71,9.31
004139.txt,Cyclist,466.33,165.03,484.42,207.03,31.15
004139.txt,Pedestrian,51.66,156.32,77.66,233.75,15.3
004139.txt,Pedestrian,0.0,149.18,34.94,235.87,15.04
004139.txt,Car,601.55,171.69,637.62,199.9,37.7
004139.txt,Pedestrian,276.37,155.12,286.04,190.43,38.41
004139.txt,Pedestrian,220.4,153.26,230.4,197.15,30.93
004139.txt,Pedestrian,1127.88,178.1,1139.22,214.19,35.88
004140.txt,Truck,587.27,161.86,620.65,198.01,63.68
004140.txt,Cyclist,757.47,160.67,800.52,237.56,18.49
004140.txt,Car,378.17,183.91,414.7,205.53,56.74
004141.txt,Car,632.23,172.39,663.54,200.13,46.42
004141.txt,Car,651.7,177.27,690.23,206.85,36.39
004141.txt,Truck,643.08,151.11,678.2,188.47,72.91
004141.txt,Car,727.62,175.76,782.29,207.94,34.97
004141.txt,Van,954.84,133.77,1241.0,311.85,10.62
004141.txt,Car,800.84,175.18,866.98,202.57,40.97
004142.txt,Pedestrian,1036.4,147.57,1152.94,369.0,4.72
004142.txt,Pedestrian,821.11,145.09,872.85,294.19,8.72
004142.txt,Pedestrian,842.92,146.13,889.17,289.88,8.81
004142.txt,Pedestrian,651.25,141.64,671.92,202.45,20.87
004142.txt,Pedestrian,280.61,138.11,320.27,259.52,11.6
004142.txt,Pedestrian,491.96,153.58,514.36,217.86,17.09
004142.txt,Pedestrian,515.91,149.55,539.91,218.28,17.46
004142.txt,Pedestrian,1049.87,151.03,1141.86,330.31,6.97
004142.txt,Pedestrian,442.97,143.2,468.03,221.86,17.27
004142.txt,Pedestrian,416.45,140.41,441.97,211.33,18.7
004142.txt,Pedestrian,410.44,141.23,434.63,213.06,17.97
004142.txt,Pedestrian,621.37,140.64,636.21,194.66,25.3
004142.txt,Van,0.0,0.0,268.11,369.0,3.69
004143.txt,Car,640.58,182.05,727.45,212.03,36.93
004144.txt,Car,564.16,174.86,616.43,225.45,24.81
004144.txt,Car,500.71,179.49,525.93,198.11,56.65
004144.txt,Car,549.55,176.21,569.19,191.69,70.89
004144.txt,Cyclist,369.78,176.41,389.34,208.39,39.82
004145.txt,Car,645.71,178.89,686.89,211.39,32.61
004145.txt,Car,696.38,178.63,791.43,243.75,18.81
004145.txt,Car,959.05,163.06,1241.0,374.0,3.95
004145.txt,Car,694.22,174.93,729.19,198.35,46.85
004145.txt,Truck,770.5,92.85,959.37,238.15,21.69
004145.txt,Car,951.04,177.98,1042.67,211.45,33.83
004146.txt,Car,562.64,188.23,700.0,276.03,14.93
004146.txt,Car,709.32,186.28,824.88,270.2,15.14
004146.txt,Car,337.57,191.81,697.73,374.0,7.72
004146.txt,Car,654.03,186.02,752.24,245.19,20.19
004146.txt,Car,728.63,184.76,785.7,224.94,27.07
004146.txt,Van,801.61,162.4,837.48,202.89,47.98
004146.txt,Car,786.38,181.06,820.17,208.71,39.61
004147.txt,Pedestrian,461.76,150.42,564.42,310.45,8.28
004147.txt,Van,0.0,116.38,147.22,286.12,10.63
004148.txt,Car,761.92,156.03,943.89,277.58,13.15
004148.txt,Car,0.0,218.7,145.18,374.0,3.99
004148.txt,Car,32.34,190.35,362.22,356.47,8.61
004148.txt,Car,517.74,172.77,564.33,204.8,35.26
004148.txt,Car,732.29,176.14,820.51,235.07,19.31
004148.txt,Car,713.58,168.75,778.18,218.48,24.97
004148.txt,Car,704.09,170.97,752.59,208.89,30.15
004148.txt,Car,696.39,170.99,736.75,203.12,35.58
004148.txt,Car,587.46,169.84,610.74,187.33,62.26
004149.txt,Pedestrian,755.77,158.07,802.29,271.99,10.68
004149.txt,Cyclist,435.31,160.7,491.46,242.87,15.97
004149.txt,Pedestrian,661.54,157.38,686.28,219.01,19.57
004149.txt,Cyclist,360.87,157.31,426.29,259.27,13.17
004149.txt,Van,567.05,134.7,614.62,193.58,34.45
004150.txt,Car,689.94,177.9,750.42,230.99,23.75
004150.txt,Car,0.0,203.86,162.37,287.0,16.45
004150.txt,Car,152.85,198.46,301.71,277.95,15.51
004150.txt,Misc,312.69,119.7,430.17,233.17,31.2
004150.txt,Car,777.48,181.06,812.61,201.62,51.07
004150.txt,Car,841.86,180.13,870.74,195.08,70.84
004151.txt,Car,552.87,181.15,576.9,200.28,60.38
004152.txt,Car,565.05,183.94,604.0,215.22,31.57
004152.txt,Car,517.82,185.07,551.29,209.73,43.16
004152.txt,Van,576.17,167.73,600.12,198.44,56.03
004153.txt,Car,580.27,182.31,613.58,208.89,36.61
004153.txt,Car,532.62,181.43,563.03,204.24,45.94
004153.txt,Van,592.7,168.19,613.96,197.32,58.94
004153.txt,Car,405.76,181.73,433.56,199.24,62.23
004154.txt,Car,348.15,166.57,473.41,254.19,14.56
004154.txt,Car,1023.52,207.68,1241.0,374.0,2.32
004154.txt,Car,750.15,166.28,974.42,312.4,8.96
004154.txt,Car,683.9,164.42,813.33,255.38,13.66
004154.txt,Car,653.86,163.13,741.41,221.69,19.6
004154.txt,Car,418.36,169.4,505.08,225.54,20.38
004154.txt,Car,453.15,165.96,507.96,209.65,26.06
004154.txt,Car,479.66,165.39,528.39,200.71,30.62
004154.txt,Car,790.8,145.88,873.23,186.04,38.57
004155.txt,Car,902.04,167.99,1034.44,245.96,16.08
004155.txt,Car,798.82,169.15,896.6,242.47,18.09
004155.txt,Car,286.12,187.9,346.79,225.52,29.4
004155.txt,Car,464.36,172.5,558.5,212.9,32.42
004155.txt,Car,73.99,189.08,121.0,221.52,38.21
004155.txt,Car,241.67,180.84,266.76,203.62,59.4
004155.txt,Van,526.46,151.03,841.27,339.35,9.91
004155.txt,Car,394.12,193.8,522.51,264.92,16.39
004156.txt,Car,0.0,198.19,106.79,374.0,3.28
004156.txt,Car,737.55,175.31,858.9,263.11,17.23
004156.txt,Car,3.39,204.7,341.96,374.0,8.11
004156.txt,Car,255.29,193.81,435.45,298.07,12.7
004156.txt,Car,534.9,183.7,575.87,212.42,39.57
004156.txt,Car,718.82,187.85,788.0,236.97,23.39
004156.txt,Car,707.31,182.06,759.8,224.64,29.02
004156.txt,Car,699.73,183.69,741.5,217.26,34.21
004156.txt,Car,596.13,182.32,617.91,198.82,66.31
004157.txt,Car,1036.19,201.29,1241.0,374.0,5.56
004157.txt,Car,834.16,175.14,923.41,231.45,21.1
004157.txt,Car,1040.82,167.86,1144.73,252.68,15.9
004157.txt,Car,878.29,177.4,958.88,223.48,25.17
004157.txt,Car,991.15,173.49,1023.66,198.89,47.5
004158.txt,Car,0.0,190.3,388.88,374.0,5.1
004158.txt,Car,481.73,169.08,553.51,223.29,24.87
004158.txt,Car,693.3,173.49,811.02,275.24,12.6
004158.txt,Cyclist,591.14,168.5,604.59,209.91,32.27
004158.txt,Car,676.39,182.07,752.58,245.55,17.43
004158.txt,Car,521.85,176.92,569.67,210.1,32.69
004158.txt,Car,632.14,173.35,657.55,196.01,49.71
004158.txt,Car,228.43,168.31,425.2,234.71,18.61
004159.txt,Car,370.48,194.0,409.03,228.63,37.81
004159.txt,Car,0.0,204.64,392.1,374.0,4.8
004160.txt,Car,0.0,201.78,213.28,374.0,1.26
004160.txt,Van,1065.22,60.53,1241.0,374.0,0.99
004160.txt,Car,739.31,179.35,1006.22,357.08,8.66
004160.txt,Car,682.77,180.48,808.7,272.05,14.48
004160.txt,Car,402.27,177.63,475.77,210.56,36.83
004160.txt,Car,666.86,168.21,702.05,195.27,50.31
004160.txt,Car,562.64,176.5,584.89,197.74,51.75
004161.txt,Truck,674.21,109.12,863.32,257.73,20.15
004161.txt,Car,0.0,201.42,82.21,277.42,15.17
004161.txt,Car,340.81,186.63,393.95,212.43,47.44
004162.txt,Car,283.51,182.01,462.22,306.8,10.2
004162.txt,Car,706.97,187.43,828.96,268.62,14.83
004162.txt,Car,427.84,180.91,523.52,246.65,17.21
004162.txt,Car,658.2,179.15,696.68,212.23,35.15
004162.txt,Van,642.84,163.9,679.99,202.76,47.36
004163.txt,Car,1164.45,188.11,1241.0,374.0,0.93
004163.txt,Car,0.0,189.22,189.96,374.0,3.95
004163.txt,Car,790.8,173.71,1212.68,374.0,6.83
004163.txt,Van,680.3,84.56,870.32,262.88,14.54
004163.txt,Car,669.71,164.1,741.72,229.78,21.9
004163.txt,Car,658.69,172.62,715.73,216.74,27.28
004163.txt,Car,631.4,175.95,670.39,206.71,36.08
004163.txt,Car,479.81,181.88,516.39,208.6,38.71
004163.txt,Car,602.25,174.43,645.26,204.35,43.04
004163.txt,Car,574.68,179.26,606.08,199.69,55.12
004164.txt,Car,279.17,183.18,426.7,277.45,14.56
004164.txt,Cyclist,508.02,171.46,531.84,221.14,28.0
004164.txt,Cyclist,529.26,172.73,549.43,218.99,28.41
004164.txt,Car,445.51,180.37,506.16,218.12,30.75
004164.txt,Cyclist,540.96,171.82,555.5,202.62,42.76
004164.txt,Car,636.35,173.79,663.48,196.09,51.48
004164.txt,Car,708.89,170.59,881.07,297.01,11.09
004165.txt,Pedestrian,211.45,158.81,276.42,299.38,9.09
004166.txt,Car,0.0,224.47,256.75,374.0,2.4
004166.txt,Car,109.27,195.76,468.16,374.0,7.22
004166.txt,Car,845.96,171.45,1208.32,374.0,6.53
004166.txt,Car,436.48,168.98,529.51,248.88,17.11
004166.txt,Car,465.84,178.75,558.16,232.93,22.03
004166.txt,Car,715.37,158.47,783.37,180.95,53.2
004166.txt,Car,839.49,177.44,982.73,299.19,10.79
004166.txt,Car,885.28,163.33,1022.98,252.11,14.75
004166.txt,Car,760.54,160.82,901.67,213.31,26.18
004166.txt,Car,1145.64,164.08,1241.0,227.85,19.12
004166.txt,Car,1026.04,164.28,1140.52,202.84,28.41
004167.txt,Car,408.79,183.27,499.84,209.96,38.87
004168.txt,Car,340.46,186.53,376.54,215.47,39.24
004169.txt,Car,325.04,186.34,385.23,234.29,29.6
004169.txt,Van,267.3,176.33,331.77,222.5,48.48
004169.txt,Car,0.0,209.43,111.85,323.81,11.48
004169.txt,Car,52.82,199.28,147.64,226.15,42.95
004169.txt,Car,809.29,179.17,854.55,204.75,44.09
004169.txt,Misc,906.83,173.02,921.56,192.76,61.11
004170.txt,Car,1095.02,184.48,1223.0,235.79,24.49
004170.txt,Car,1032.3,183.87,1157.19,232.64,23.75
004170.txt,Car,952.79,181.8,1068.71,234.33,24.23
004170.txt,Car,602.52,172.55,636.65,202.87,36.83
004170.txt,Pedestrian,192.48,152.24,208.97,199.43,30.2
004170.txt,Pedestrian,283.65,156.93,307.6,211.46,25.09
004170.txt,Cyclist,541.24,156.74,575.62,214.69,26.47
004170.txt,Pedestrian,252.93,154.16,269.28,198.68,31.22
004170.txt,Pedestrian,360.32,157.62,401.64,253.98,14.55
004170.txt,Pedestrian,395.96,157.63,429.55,249.98,15.1
004170.txt,Pedestrian,413.17,157.73,482.62,257.92,14.04
004170.txt,Pedestrian,584.98,154.67,645.62,290.08,10.54
004170.txt,Pedestrian,635.15,157.96,688.06,276.08,11.29
004170.txt,Pedestrian,422.27,159.56,469.35,285.27,10.99
004170.txt,Pedestrian,456.84,157.28,520.35,276.83,11.53
004170.txt,Pedestrian,504.92,164.01,548.46,268.49,12.13
004170.txt,Pedestrian,367.24,157.51,403.4,262.72,13.03
004171.txt,Car,1170.16,197.8,1241.0,374.0,1.36
004171.txt,Car,850.75,128.72,1241.0,374.0,6.8
004171.txt,Car,790.89,163.23,878.88,238.99,17.5
004171.txt,Van,773.39,139.19,843.71,207.38,30.18
004171.txt,Misc,833.34,184.28,897.54,269.53,11.9
004172.txt,Car,689.01,176.87,868.68,237.6,18.61
004172.txt,Car,644.99,178.11,717.99,205.52,40.76
004173.txt,Car,600.49,179.93,628.23,207.34,45.69
004173.txt,Car,447.85,187.37,476.69,206.34,57.93
004173.txt,Car,495.31,184.71,519.8,202.57,59.06
004173.txt,Pedestrian,930.98,161.51,966.98,264.76,11.42
004174.txt,Van,963.4,148.05,1241.0,374.0,1.73
004174.txt,Car,433.8,178.02,541.95,258.83,16.2
004174.txt,Van,699.78,157.36,829.91,262.69,16.17
004174.txt,Car,671.22,176.1,738.45,229.72,23.8
004174.txt,Car,658.16,174.6,711.45,216.13,29.47
004175.txt,Car,0.0,182.94,90.69,236.66,22.99
004175.txt,Car,209.88,174.24,308.11,214.62,33.94
004175.txt,Car,154.19,183.27,249.8,215.24,39.0
004175.txt,Car,394.21,174.07,477.23,201.3,46.63
004175.txt,Truck,290.18,162.19,343.59,195.71,66.82
004175.txt,Car,857.33,171.02,922.29,193.88,49.11
004176.txt,Car,513.56,182.58,552.82,214.39,35.61
004176.txt,Car,293.91,183.15,463.17,299.47,12.38
004176.txt,Cyclist,388.73,183.51,410.7,216.68,35.77
004177.txt,Pedestrian,758.25,164.47,777.43,216.01,25.15
004177.txt,Pedestrian,780.15,166.72,794.26,216.06,24.7
004178.txt,Car,582.45,176.2,636.81,214.75,28.86
004178.txt,Car,484.72,172.04,536.92,206.99,31.65
004178.txt,Car,501.74,167.06,546.98,204.59,35.94
004179.txt,Car,589.71,180.26,643.75,224.19,24.4
004179.txt,Car,200.08,187.86,372.45,279.83,13.03
004179.txt,Car,272.94,177.94,431.7,257.39,16.0
004179.txt,Car,366.54,180.3,477.64,225.98,23.84
004179.txt,Car,507.58,182.62,569.12,227.27,23.27
004179.txt,Car,439.79,175.04,528.39,210.35,34.09
004179.txt,Car,701.27,185.88,814.96,266.73,14.49
004179.txt,Truck,668.99,110.92,777.22,229.21,24.87
004179.txt,Pedestrian,800.38,169.25,822.38,238.53,18.95
004179.txt,Truck,625.91,148.14,662.74,195.14,57.05
004179.txt,Car,594.84,174.91,629.99,206.97,36.31
004179.txt,Car,216.25,179.69,297.38,216.62,30.25
004180.txt,Car,308.7,177.77,480.26,230.08,20.53
004180.txt,Car,684.83,167.42,885.42,237.21,16.61
004180.txt,Car,664.03,157.5,835.29,224.99,19.94
004180.txt,Car,389.73,174.37,500.14,210.81,30.69
004180.txt,Car,427.83,174.72,517.1,203.18,37.01
004181.txt,Car,583.27,171.83,620.5,207.24,33.65
004181.txt,Car,598.51,166.12,629.38,198.31,42.2
004181.txt,Car,1014.62,192.62,1241.0,374.0,1.62
004181.txt,Car,776.69,175.59,1075.0,374.0,6.74
004181.txt,Car,738.86,173.21,883.92,286.16,11.66
004181.txt,Car,666.15,164.88,727.72,219.9,25.13
004181.txt,Car,0.0,193.78,150.25,330.83,8.88
004181.txt,Car,180.28,184.48,336.71,261.46,16.49
004181.txt,Car,641.31,169.83,667.25,194.06,49.8
004182.txt,Car,182.53,179.33,251.91,206.36,40.36
004182.txt,Car,84.15,157.83,170.18,203.59,41.78
004182.txt,Car,227.83,174.59,285.24,201.48,46.24
004182.txt,Car,573.61,172.5,623.15,221.86,26.21
004183.txt,Car,480.23,195.42,548.26,247.84,23.04
004183.txt,Car,567.57,175.67,588.56,197.33,68.6
004184.txt,Car,339.49,165.49,476.14,229.98,22.11
004184.txt,Car,376.78,170.11,498.54,218.25,26.63
004184.txt,Car,784.83,150.27,840.89,189.51,40.26
004184.txt,Car,412.89,172.94,514.1,208.41,31.71
004184.txt,Car,434.24,164.98,530.09,200.84,36.87
004185.txt,Car,0.0,201.55,304.08,369.0,3.36
004185.txt,Cyclist,991.72,147.37,1029.68,217.4,18.33
004185.txt,Car,484.14,170.13,564.93,206.24,30.2
004185.txt,Misc,243.55,171.59,299.31,235.23,21.94
004185.txt,Car,0.0,182.85,170.63,261.38,17.39
004186.txt,Car,564.26,171.55,661.13,263.16,14.25
004186.txt,Car,1057.0,163.7,1241.0,374.0,5.05
004186.txt,Car,841.29,176.93,1103.0,330.03,8.82
004186.txt,Car,749.07,166.07,979.16,274.42,12.19
004186.txt,Car,740.23,174.62,902.52,246.45,15.77
004186.txt,Car,0.0,180.63,144.69,283.59,11.76
004186.txt,Car,83.75,172.2,247.36,250.04,16.97
004186.txt,Van,533.43,171.66,557.75,191.74,76.11
004186.txt,Pedestrian,688.38,170.84,705.0,214.65,27.53
004186.txt,Pedestrian,5.62,164.86,27.77,241.21,17.25
004186.txt,Pedestrian,924.01,160.88,933.96,201.67,32.24
004186.txt,Pedestrian,922.47,163.83,928.91,193.64,43.8
004187.txt,Truck,588.58,160.42,621.43,196.0,64.59
004187.txt,Car,74.01,188.66,220.68,251.21,21.65
004187.txt,Cyclist,737.33,157.88,772.11,223.24,21.57
004188.txt,Car,223.24,184.72,404.57,296.27,12.66
004188.txt,Cyclist,495.55,171.07,523.15,227.05,24.96
004188.txt,Cyclist,520.31,172.41,542.6,224.33,25.42
004188.txt,Car,438.49,181.04,503.92,221.63,28.85
004188.txt,Cyclist,537.06,173.53,552.12,206.83,39.63
004188.txt,Car,638.51,174.54,666.72,197.72,49.59
004188.txt,Car,728.65,171.23,953.9,329.89,9.21
004189.txt,Car,952.8,175.26,1219.19,276.38,12.21
004189.txt,Car,0.0,180.89,124.94,252.65,16.36
004190.txt,Car,647.02,179.57,713.54,239.79,21.16
004190.txt,Misc,0.0,0.0,361.12,375.0,5.75
004190.txt,Car,317.67,184.64,421.14,252.11,18.94
004190.txt,Car,394.42,185.72,459.23,228.1,26.14
004190.txt,Misc,446.34,133.8,513.83,211.74,42.52
